t,value
1621086956,49
1621086957,49
1621086958,49
1621086959,49
1621086960,49
1621086961,48
1621086962,49
1621086963,49
1621086964,49
1621086965,48
1621086966,50
1621086967,49
1621086968,49
1621086969,49
1621086970,49
1621086971,48
1621086972,49
1621086973,49
1621086974,48
1621086975,49
1621086976,49
1621086977,48
1621086978,49
1621086979,50
1621086980,48
1621086981,49
1621086982,48
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,48
1621086988,49
1621086989,48
1621086990,49
1621086991,48
1621086992,49
1621086993,49
1621086994,49
1621086995,49
1621086996,48
1621086997,49
1621086649,36
1621086650,49
1621086651,47
1621086652,49
1621086653,49
1621086654,48
1621086655,47
1621086656,45
1621086657,49
1621086658,49
1621086659,48
1621086660,49
1621086661,48
1621086662,49
1621086663,49
1621086664,48
1621086665,49
1621086666,49
1621086667,49
1621086668,49
1621086669,49
1621086670,49
1621086671,49
1621086672,49
1621086673,49
1621086674,49
1621086675,49
1621086676,48
1621086677,49
1621086678,49
1621086679,50
1621086680,48
1621086681,49
1621086682,48
1621086683,50
1621086684,49
1621086685,48
1621086686,48
1621086687,50
1621086688,48
1621086689,49
1621086690,49
1621086691,49
1621086692,49
1621086693,48
1621086694,49
1621086695,48
1621086696,49
1621086697,50
1621086698,49
1621086699,49
1621086700,48
1621086701,49
1621086702,50
1621086703,48
1621086704,48
1621086705,49
1621086706,49
1621086707,49
1621086708,48
1621086709,49
1621086710,48
1621086711,49
1621086712,48
1621086713,49
1621086714,48
1621086715,49
1621086716,49
1621086717,48
1621086718,49
1621086719,49
1621086720,49
1621086721,48
1621086722,49
1621086723,49
1621086724,49
1621086725,49
1621086726,49
1621086727,48
1621086728,50
1621086729,48
1621086730,48
1621086731,49
1621086732,50
1621086733,48
1621086734,49
1621086735,48
1621086736,49
1621086737,50
1621086738,48
1621086833,37
1621086834,48
1621086835,48
1621086836,49
1621086837,49
1621086838,48
1621086839,49
1621086840,48
1621086841,48
1621086842,50
1621086843,47
1621086844,50
1621086845,48
1621086846,49
1621086847,50
1621086848,48
1621086849,49
1621086850,48
1621086851,49
1621086852,49
1621086853,48
1621086854,49
1621086855,49
1621086856,48
1621086857,49
1621086858,48
1621086859,49
1621086860,49
1621086861,49
1621086862,49
1621086863,49
1621086864,49
1621086865,48
1621086866,49
1621086867,47
1621086868,49
1621086869,49
1621086870,48
1621086871,50
1621086872,49
1621086873,49
1621086874,49
1621086875,49
1621086876,48
1621086877,49
1621086878,48
1621086879,50
1621086880,47
1621086881,49
1621086882,50
1621086883,48
1621086884,48
1621086885,49
1621086886,49
1621086887,48
1621086888,50
1621086889,49
1621086890,48
1621086891,49
1621086892,48
1621086893,49
1621086894,49
1621086895,48
1621086896,49
1621086897,49
1621086898,47
1621086899,49
1621086900,49
1621086901,49
1621086902,48
1621086903,49
1621086904,48
1621086905,50
1621086906,49
1621086907,48
1621086908,48
1621086909,49
1621086910,48
1621086911,50
1621086912,48
1621086913,49
1621086914,50
1621086915,49
1621086916,49
1621086917,48
1621086918,48
1621086919,50
1621086920,48
1621086921,50
1621086922,48
1621086923,50
1621086924,47
1621086925,49
1621086926,49
1621086927,49
1621086928,48
1621086929,49
1621086930,49
1621086931,48
1621086932,48
1621086933,48
1621086934,49
1621086935,49
1621086936,48
1621086937,49
1621086938,48
1621086939,49
1621086940,49
1621086941,50
1621086942,49
1621086943,49
1621086944,48
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,49
1621086950,48
1621086951,49
1621086952,49
1621086953,48
1621086954,49
1621086955,48
1621086956,49
1621086957,49
1621086958,49
1621086959,49
1621086960,49
1621086961,48
1621086962,49
1621086963,49
1621086964,49
1621086965,48
1621086966,50
1621086967,49
1621086968,49
1621086969,49
1621086970,49
1621086971,48
1621086972,49
1621086973,49
1621086974,48
1621086975,49
1621086976,49
1621086977,48
1621086978,49
1621086979,50
1621086980,48
1621086981,49
1621086982,48
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,48
1621086988,49
1621086989,48
1621086990,49
1621086991,48
1621086992,49
1621086993,49
1621086994,49
1621086995,49
1621086996,48
1621086997,49
1621086649,36
1621086650,49
1621086651,47
1621086652,49
1621086653,49
1621086654,48
1621086655,47
1621086656,45
1621086657,49
1621086658,49
1621086659,48
1621086660,49
1621086661,48
1621086662,49
1621086663,49
1621086664,48
1621086665,49
1621086666,49
1621086667,49
1621086668,49
1621086669,49
1621086670,49
1621086671,49
1621086672,49
1621086673,49
1621086674,49
1621086675,49
1621086676,48
1621086677,49
1621086678,49
1621086679,50
1621086680,48
1621086681,49
1621086682,48
1621086683,50
1621086684,49
1621086685,48
1621086686,48
1621086687,50
1621086688,48
1621086689,49
1621086690,49
1621086691,49
1621086692,49
1621086693,48
1621086694,49
1621086695,48
1621086696,49
1621086697,50
1621086698,49
1621086699,49
1621086700,48
1621086701,49
1621086702,50
1621086703,48
1621086704,48
1621086705,49
1621086706,49
1621086707,49
1621086708,48
1621086709,49
1621086710,48
1621086711,49
1621086712,48
1621086713,49
1621086714,48
1621086715,49
1621086716,49
1621086717,48
1621086718,49
1621086719,49
1621086720,49
1621086721,48
1621086722,49
1621086723,49
1621086724,49
1621086725,49
1621086726,49
1621086727,48
1621086728,50
1621086729,48
1621086730,48
1621086731,49
1621086732,50
1621086733,48
1621086734,49
1621086735,48
1621086736,49
1621086737,50
1621086738,48
1621086833,37
1621086834,48
1621086835,48
1621086836,49
1621086837,49
1621086838,48
1621086839,49
1621086840,48
1621086841,48
1621086842,50
1621086843,47
1621086844,50
1621086845,48
1621086846,49
1621086847,50
1621086848,48
1621086849,49
1621086850,48
1621086851,49
1621086852,49
1621086853,48
1621086854,49
1621086855,49
1621086856,48
1621086857,49
1621086858,48
1621086859,49
1621086860,49
1621086861,49
1621086862,49
1621086863,49
1621086864,49
1621086865,48
1621086866,49
1621086867,47
1621086868,49
1621086869,49
1621086870,48
1621086871,50
1621086872,49
1621086873,49
1621086874,49
1621086875,49
1621086876,48
1621086877,49
1621086878,48
1621086879,50
1621086880,47
1621086881,49
1621086882,50
1621086883,48
1621086884,48
1621086885,49
1621086886,49
1621086887,48
1621086888,50
1621086889,49
1621086890,48
1621086891,49
1621086892,48
1621086893,49
1621086894,49
1621086895,48
1621086896,49
1621086897,49
1621086898,47
1621086899,49
1621086900,49
1621086901,49
1621086902,48
1621086903,49
1621086904,48
1621086905,50
1621086906,49
1621086907,48
1621086908,48
1621086909,49
1621086910,48
1621086911,50
1621086912,48
1621086913,49
1621086914,50
1621086915,49
1621086916,49
1621086917,48
1621086918,48
1621086919,50
1621086920,48
1621086921,50
1621086922,48
1621086923,50
1621086924,47
1621086925,49
1621086926,49
1621086927,49
1621086928,48
1621086929,49
1621086930,49
1621086931,48
1621086932,48
1621086933,48
1621086934,49
1621086935,49
1621086936,48
1621086937,49
1621086938,48
1621086939,49
1621086940,49
1621086941,50
1621086942,49
1621086943,49
1621086944,48
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,49
1621086950,48
1621086951,49
1621086952,49
1621086953,48
1621086954,49
1621086955,48
1621086956,49
1621086957,49
1621086958,49
1621086959,49
1621086960,49
1621086961,48
1621086962,49
1621086963,49
1621086964,49
1621086965,48
1621086966,50
1621086967,49
1621086968,49
1621086969,49
1621086970,49
1621086971,48
1621086972,49
1621086973,49
1621086974,48
1621086975,49
1621086976,49
1621086977,48
1621086978,49
1621086979,50
1621086980,48
1621086981,49
1621086982,48
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,48
1621086988,49
1621086989,48
1621086990,49
1621086991,48
1621086992,49
1621086993,49
1621086994,49
1621086995,49
1621086996,48
1621086997,49
1621086649,36
1621086650,49
1621086651,47
1621086652,49
1621086653,49
1621086654,48
1621086655,47
1621086656,45
1621086657,49
1621086658,49
1621086659,48
1621086660,49
1621086661,48
1621086662,49
1621086663,49
1621086664,48
1621086665,49
1621086666,49
1621086667,49
1621086668,49
1621086669,49
1621086670,49
1621086671,49
1621086672,49
1621086673,49
1621086674,49
1621086675,49
1621086676,48
1621086677,49
1621086678,49
1621086679,50
1621086680,48
1621086681,49
1621086682,48
1621086683,50
1621086684,49
1621086685,48
1621086686,48
1621086687,50
1621086688,48
1621086689,49
1621086690,49
1621086691,49
1621086692,49
1621086693,48
1621086694,49
1621086695,48
1621086696,49
1621086697,50
1621086698,49
1621086699,49
1621086700,48
1621086701,49
1621086702,50
1621086703,48
1621086704,48
1621086705,49
1621086706,49
1621086707,49
1621086708,48
1621086709,49
1621086710,48
1621086711,49
1621086712,48
1621086713,49
1621086714,48
1621086715,49
1621086716,49
1621086717,48
1621086718,49
1621086719,49
1621086720,49
1621086721,48
1621086722,49
1621086723,49
1621086724,49
1621086725,49
1621086726,49
1621086727,48
1621086728,50
1621086729,48
1621086730,48
1621086731,49
1621086732,50
1621086733,48
1621086734,49
1621086735,48
1621086736,49
1621086737,50
1621086738,48
1621086833,37
1621086834,48
1621086835,48
1621086836,49
1621086837,49
1621086838,48
1621086839,49
1621086840,48
1621086841,48
1621086842,50
1621086843,47
1621086844,50
1621086845,48
1621086846,49
1621086847,50
1621086848,48
1621086849,49
1621086850,48
1621086851,49
1621086852,49
1621086853,48
1621086854,49
1621086855,49
1621086856,48
1621086857,49
1621086858,48
1621086859,49
1621086860,49
1621086861,49
1621086862,49
1621086863,49
1621086864,49
1621086865,48
1621086866,49
1621086867,47
1621086868,49
1621086869,49
1621086870,48
1621086871,50
1621086872,49
1621086873,49
1621086874,49
1621086875,49
1621086876,48
1621086877,49
1621086878,48
1621086879,50
1621086880,47
1621086881,49
1621086882,50
1621086883,48
1621086884,48
1621086885,49
1621086886,49
1621086887,48
1621086888,50
1621086889,49
1621086890,48
1621086891,49
1621086892,48
1621086893,49
1621086894,49
1621086895,48
1621086896,49
1621086897,49
1621086898,47
1621086899,49
1621086900,49
1621086901,49
1621086902,48
1621086903,49
1621086904,48
1621086905,50
1621086906,49
1621086907,48
1621086908,48
1621086909,49
1621086910,48
1621086911,50
1621086912,48
1621086913,49
1621086914,50
1621086915,49
1621086916,49
1621086917,48
1621086918,48
1621086919,50
1621086920,48
1621086921,50
1621086922,48
1621086923,50
1621086924,47
1621086925,49
1621086926,49
1621086927,49
1621086928,48
1621086929,49
1621086930,49
1621086931,48
1621086932,48
1621086933,48
1621086934,49
1621086935,49
1621086936,48
1621086937,49
1621086938,48
1621086939,49
1621086940,49
1621086941,50
1621086942,49
1621086943,49
1621086944,48
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,49
1621086950,48
1621086951,49
1621086952,49
1621086953,48
1621086954,49
1621086955,48
1621086956,49
1621086957,49
1621086958,49
1621086959,49
1621086960,49
1621086961,48
1621086962,49
1621086963,49
1621086964,49
1621086965,48
1621086966,50
1621086967,49
1621086968,49
1621086969,49
1621086970,49
1621086971,48
1621086972,49
1621086973,49
1621086974,48
1621086975,49
1621086976,49
1621086977,48
1621086978,49
1621086979,50
1621086980,48
1621086981,49
1621086982,48
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,48
1621086988,49
1621086989,48
1621086990,49
1621086991,48
1621086992,49
1621086993,49
1621086994,49
1621086995,49
1621086996,48
1621086997,49
1621086649,36
1621086650,49
1621086651,47
1621086652,49
1621086653,49
1621086654,48
1621086655,47
1621086656,45
1621086657,49
1621086658,49
1621086659,48
1621086660,49
1621086661,48
1621086662,49
1621086663,49
1621086664,48
1621086665,49
1621086666,49
1621086667,49
1621086668,49
1621086669,49
1621086670,49
1621086671,49
1621086672,49
1621086673,49
1621086674,49
1621086675,49
1621086676,48
1621086677,49
1621086678,49
1621086679,50
1621086680,48
1621086681,49
1621086682,48
1621086683,50
1621086684,49
1621086685,48
1621086686,48
1621086687,50
1621086688,48
1621086689,49
1621086690,49
1621086691,49
1621086692,49
1621086693,48
1621086694,49
1621086695,48
1621086696,49
1621086697,50
1621086698,49
1621086699,49
1621086700,48
1621086701,49
1621086702,50
1621086703,48
1621086704,48
1621086705,49
1621086706,49
1621086707,49
1621086708,48
1621086709,49
1621086710,48
1621086711,49
1621086712,48
1621086713,49
1621086714,48
1621086715,49
1621086716,49
1621086717,48
1621086718,49
1621086719,49
1621086720,49
1621086721,48
1621086722,49
1621086723,49
1621086724,49
1621086725,49
1621086726,49
1621086727,48
1621086728,50
1621086729,48
1621086730,48
1621086731,49
1621086732,50
1621086733,48
1621086734,49
1621086735,48
1621086736,49
1621086737,50
1621086738,48
1621086833,37
1621086834,48
1621086835,48
1621086836,49
1621086837,49
1621086838,48
1621086839,49
1621086840,48
1621086841,48
1621086842,50
1621086843,47
1621086844,50
1621086845,48
1621086846,49
1621086847,50
1621086848,48
1621086849,49
1621086850,48
1621086851,49
1621086852,49
1621086853,48
1621086854,49
1621086855,49
1621086856,48
1621086857,49
1621086858,48
1621086859,49
1621086860,49
1621086861,49
1621086862,49
1621086863,49
1621086864,49
1621086865,48
1621086866,49
1621086867,47
1621086868,49
1621086869,49
1621086870,48
1621086871,50
1621086872,49
1621086873,49
1621086874,49
1621086875,49
1621086876,48
1621086877,49
1621086878,48
1621086879,50
1621086880,47
1621086881,49
1621086882,50
1621086883,48
1621086884,48
1621086885,49
1621086886,49
1621086887,48
1621086888,50
1621086889,49
1621086890,48
1621086891,49
1621086892,48
1621086893,49
1621086894,49
1621086895,48
1621086896,49
1621086897,49
1621086898,47
1621086899,49
1621086900,49
1621086901,49
1621086902,48
1621086903,49
1621086904,48
1621086905,50
1621086906,49
1621086907,48
1621086908,48
1621086909,49
1621086910,48
1621086911,50
1621086912,48
1621086913,49
1621086914,50
1621086915,49
1621086916,49
1621086917,48
1621086918,48
1621086919,50
1621086920,48
1621086921,50
1621086922,48
1621086923,50
1621086924,47
1621086925,49
1621086926,49
1621086927,49
1621086928,48
1621086929,49
1621086930,49
1621086931,48
1621086932,48
1621086933,48
1621086934,49
1621086935,49
1621086936,48
1621086937,49
1621086938,48
1621086939,49
1621086940,49
1621086941,50
1621086942,49
1621086943,49
1621086944,48
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,49
1621086950,48
1621086951,49
1621086952,49
1621086953,48
1621086954,49
1621086955,48
1621086956,49
1621086957,49
1621086958,49
1621086959,49
1621086960,49
1621086961,48
1621086962,49
1621086963,49
1621086964,49
1621086965,48
1621086966,50
1621086967,49
1621086968,49
1621086969,49
1621086970,49
1621086971,48
1621086972,49
1621086973,49
1621086974,48
1621086975,49
1621086976,49
1621086977,48
1621086978,49
1621086979,50
1621086980,48
1621086981,49
1621086982,48
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,48
1621086988,49
1621086989,48
1621086990,49
1621086991,48
1621086992,49
1621086993,49
1621086994,49
1621086995,49
1621086996,48
1621086997,49
1621086649,36
1621086650,49
1621086651,47
1621086652,49
1621086653,49
1621086654,48
1621086655,47
1621086656,45
1621086657,49
1621086658,49
1621086659,48
1621086660,49
1621086661,48
1621086662,49
1621086663,49
1621086664,48
1621086665,49
1621086666,49
1621086667,49
1621086668,49
1621086669,49
1621086670,49
1621086671,49
1621086672,49
1621086673,49
1621086674,49
1621086675,49
1621086676,48
1621086677,49
1621086678,49
1621086679,50
1621086680,48
1621086681,49
1621086682,48
1621086683,50
1621086684,49
1621086685,48
1621086686,48
1621086687,50
1621086688,48
1621086689,49
1621086690,49
1621086691,49
1621086692,49
1621086693,48
1621086694,49
1621086695,48
1621086696,49
1621086697,50
1621086698,49
1621086699,49
1621086700,48
1621086701,49
1621086702,50
1621086703,48
1621086704,48
1621086705,49
1621086706,49
1621086707,49
1621086708,48
1621086709,49
1621086710,48
1621086711,49
1621086712,48
1621086713,49
1621086714,48
1621086715,49
1621086716,49
1621086717,48
1621086718,49
1621086719,49
1621086720,49
1621086721,48
1621086722,49
1621086723,49
1621086724,49
1621086725,49
1621086726,49
1621086727,48
1621086728,50
1621086729,48
1621086730,48
1621086731,49
1621086732,50
1621086733,48
1621086734,49
1621086735,48
1621086736,49
1621086737,50
1621086738,48
1621086833,37
1621086834,48
1621086835,48
1621086836,49
1621086837,49
1621086838,48
1621086839,49
1621086840,48
1621086841,48
1621086842,50
1621086843,47
1621086844,50
1621086845,48
1621086846,49
1621086847,50
1621086848,48
1621086849,49
1621086850,48
1621086851,49
1621086852,49
1621086853,48
1621086854,49
1621086855,49
1621086856,48
1621086857,49
1621086858,48
1621086859,49
1621086860,49
1621086861,49
1621086862,49
1621086863,49
1621086864,49
1621086865,48
1621086866,49
1621086867,47
1621086868,49
1621086869,49
1621086870,48
1621086871,50
1621086872,49
1621086873,49
1621086874,49
1621086875,49
1621086876,48
1621086877,49
1621086878,48
1621086879,50
1621086880,47
1621086881,49
1621086882,50
1621086883,48
1621086884,48
1621086885,49
1621086886,49
1621086887,48
1621086888,50
1621086889,49
1621086890,48
1621086891,49
1621086892,48
1621086893,49
1621086894,49
1621086895,48
1621086896,49
1621086897,49
1621086898,47
1621086899,49
1621086900,49
1621086901,49
1621086902,48
1621086903,49
1621086904,48
1621086905,50
1621086906,49
1621086907,48
1621086908,48
1621086909,49
1621086910,48
1621086911,50
1621086912,48
1621086913,49
1621086914,50
1621086915,49
1621086916,49
1621086917,48
1621086918,48
1621086919,50
1621086920,48
1621086921,50
1621086922,48
1621086923,50
1621086924,47
1621086925,49
1621086926,49
1621086927,49
1621086928,48
1621086929,49
1621086930,49
1621086931,48
1621086932,48
1621086933,48
1621086934,49
1621086935,49
1621086936,48
1621086937,49
1621086938,48
1621086939,49
1621086940,49
1621086941,50
1621086942,49
1621086943,49
1621086944,48
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,49
1621086950,48
1621086951,49
1621086952,49
1621086953,48
1621086954,49
1621086955,48
1621086956,49
1621086957,49
1621086958,49
1621086959,49
1621086960,49
1621086961,48
1621086962,49
1621086963,49
1621086964,49
1621086965,48
1621086966,50
1621086967,49
1621086968,49
1621086969,49
1621086970,49
1621086971,48
1621086972,49
1621086973,49
1621086974,48
1621086975,49
1621086976,49
1621086977,48
1621086978,49
1621086979,50
1621086980,48
1621086981,49
1621086982,48
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,48
1621086988,49
1621086989,48
1621086990,49
1621086991,48
1621086992,49
1621086993,49
1621086994,49
1621086995,49
1621086996,48
1621086997,49
1621086649,36
1621086650,49
1621086651,47
1621086652,49
1621086653,49
1621086654,48
1621086655,47
1621086656,45
1621086657,49
1621086658,49
1621086659,48
1621086660,49
1621086661,48
1621086662,49
1621086663,49
1621086664,48
1621086665,49
1621086666,49
1621086667,49
1621086668,49
1621086669,49
1621086670,49
1621086671,49
1621086672,49
1621086673,49
1621086674,49
1621086675,49
1621086676,48
1621086677,49
1621086678,49
1621086679,50
1621086680,48
1621086681,49
1621086682,48
1621086683,50
1621086684,49
1621086685,48
1621086686,48
1621086687,50
1621086688,48
1621086689,49
1621086690,49
1621086691,49
1621086692,49
1621086693,48
1621086694,49
1621086695,48
1621086696,49
1621086697,50
1621086698,49
1621086699,49
1621086700,48
1621086701,49
1621086702,50
1621086703,48
1621086704,48
1621086705,49
1621086706,49
1621086707,49
1621086708,48
1621086709,49
1621086710,48
1621086711,49
1621086712,48
1621086713,49
1621086714,48
1621086715,49
1621086716,49
1621086717,48
1621086718,49
1621086719,49
1621086720,49
1621086721,48
1621086722,49
1621086723,49
1621086724,49
1621086725,49
1621086726,49
1621086727,48
1621086728,50
1621086729,48
1621086730,48
1621086731,49
1621086732,50
1621086733,48
1621086734,49
1621086735,48
1621086736,49
1621086737,50
1621086738,48
1621086833,37
1621086834,48
1621086835,48
1621086836,49
1621086837,49
1621086838,48
1621086839,49
1621086840,48
1621086841,48
1621086842,50
1621086843,47
1621086844,50
1621086845,48
1621086846,49
1621086847,50
1621086848,48
1621086849,49
1621086850,48
1621086851,49
1621086852,49
1621086853,48
1621086854,49
1621086855,49
1621086856,48
1621086857,49
1621086858,48
1621086859,49
1621086860,49
1621086861,49
1621086862,49
1621086863,49
1621086864,49
1621086865,48
1621086866,49
1621086867,47
1621086868,49
1621086869,49
1621086870,48
1621086871,50
1621086872,49
1621086873,49
1621086874,49
1621086875,49
1621086876,48
1621086877,49
1621086878,48
1621086879,50
1621086880,47
1621086881,49
1621086882,50
1621086883,48
1621086884,48
1621086885,49
1621086886,49
1621086887,48
1621086888,50
1621086889,49
1621086890,48
1621086891,49
1621086892,48
1621086893,49
1621086894,49
1621086895,48
1621086896,49
1621086897,49
1621086898,47
1621086899,49
1621086900,49
1621086901,49
1621086902,48
1621086903,49
1621086904,48
1621086905,50
1621086906,49
1621086907,48
1621086908,48
1621086909,49
1621086910,48
1621086911,50
1621086912,48
1621086913,49
1621086914,50
1621086915,49
1621086916,49
1621086917,48
1621086918,48
1621086919,50
1621086920,48
1621086921,50
1621086922,48
1621086923,50
1621086924,47
1621086925,49
1621086926,49
1621086927,49
1621086928,48
1621086929,49
1621086930,49
1621086931,48
1621086932,48
1621086933,48
1621086934,49
1621086935,49
1621086936,48
1621086937,49
1621086938,48
1621086939,49
1621086940,49
1621086941,50
1621086942,49
1621086943,49
1621086944,48
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,49
1621086950,48
1621086951,49
1621086952,49
1621086953,48
1621086954,49
1621086955,48
1621086956,49
1621086957,49
1621086958,49
1621086959,49
1621086960,49
1621086961,48
1621086962,49
1621086963,49
1621086964,49
1621086965,48
1621086966,50
1621086967,49
1621086968,49
1621086969,49
1621086970,49
1621086971,48
1621086972,49
1621086973,49
1621086974,48
1621086975,49
1621086976,49
1621086977,48
1621086978,49
1621086979,50
1621086980,48
1621086981,49
1621086982,48
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,48
1621086988,49
1621086989,48
1621086990,49
1621086991,48
1621086992,49
1621086993,49
1621086994,49
1621086995,49
1621086996,48
1621086997,49
1621087456,37
1621087457,49
1621087458,48
1621087459,40
1621087460,45
1621087461,48
1621087462,48
1621087463,48
1621087464,48
1621087465,48
1621087466,49
1621087467,48
1621087468,49
1621087469,48
1621087470,49
1621087471,48
1621087472,48
1621087473,47
1621087474,49
1621087475,49
1621087476,47
1621087477,49
1621087478,48
1621087479,49
1621087480,48
1621087481,49
1621087482,48
1621087483,49
1621087484,49
1621087485,49
1621087486,49
1621087487,48
1621087488,48
1621087489,49
1621087490,48
1621087491,49
1621087492,50
1621087493,48
1621087494,48
1621087495,49
1621087496,49
1621087497,50
1621087498,48
1621087499,48
1621087500,48
1621087501,50
1621087502,48
1621087503,50
1621087504,49
1621087505,48
1621087506,49
1621087507,49
1621087508,49
1621087509,49
1621087510,49
1621087511,49
1621087512,48
1621087513,49
1621087514,49
1621087515,49
1621087516,50
1621087517,49
1621087518,47
1621087519,49
1621087520,49
1621087521,48
1621087522,49
1621087523,49
1621087524,49
1621087525,49
1621087526,49
1621087527,49
1621087528,49
1621087529,47
1621087530,50
1621087531,48
1621087532,48
1621087533,50
1621087534,48
1621087535,49
1621087536,49
1621087537,48
1621087538,49
1621087539,50
1621087540,48
1621087541,50
1621087542,49
1621087543,49
1621087544,49
1621087545,49
1621087546,49
1621087547,48
1621087548,49
1621087549,49
1621087550,47
1621087551,48
1621087552,48
1621087553,49
1621087554,49
1621087555,50
1621087556,47
1621087557,50
1621087558,48
1621087559,50
1621087560,48
1621087561,48
1621087562,50
1621087563,49
1621087564,49
1621087565,49
1621087566,49
1621087567,49
1621087568,48
1621087569,47
1621087570,50
1621087571,48
1621087572,49
1621087573,49
1621087574,48
1621087575,48
1621087576,49
1621087577,49
1621087578,49
1621087579,48
1621087580,49
1621087581,49
1621087582,48
1621087583,50
1621087584,49
1621087585,49
1621087586,48
1621087587,49
1621087588,49
1621087589,47
1621087590,48
1621087591,49
1621087592,49
1621087593,48
1621087594,49
1621087595,49
1621087596,49
1621087597,49
1621087598,50
1621087599,49
1621087600,49
1621087601,49
1621087602,49
1621087603,49
1621087807,34
1621087808,48
1621087809,48
1621087810,49
1621087811,40
1621087812,35
1621087813,47
1621087814,49
1621087815,49
1621087816,46
1621087817,48
1621087818,48
1621087819,48
1621087820,49
1621087821,48
1621087822,49
1621087823,46
1621087824,49
1621087825,50
1621087826,46
1621087827,48
1621087828,48
1621087829,48
1621087830,48
1621087831,48
1621087832,49
1621087833,48
1621087834,49
1621087835,49
1621087836,49
1621087837,49
1621087838,47
1621087839,49
1621087840,49
1621087841,49
1621087842,48
1621087843,50
1621087844,48
1621087845,50
1621087846,48
1621087847,49
1621087848,48
1621087849,49
1621087850,49
1621087851,47
1621087852,49
1621087853,48
1621087854,49
1621087855,48
1621087856,49
1621087857,49
1621087858,48
1621087859,48
1621087860,49
1621087861,50
1621087862,48
1621087863,49
1621087864,48
1621087865,49
1621087866,48
1621087867,49
1621087868,49
1621087869,47
1621087870,50
1621087871,49
1621087872,48
1621087873,49
1621087874,48
1621087875,49
1621087876,48
1621087877,49
1621087878,49
1621087879,48
1621087880,49
1621087881,48
1621087882,49
1621087883,49
1621087884,48
1621087885,48
1621087886,49
1621087887,50
1621087888,48
1621087889,48
1621087890,49
1621087891,49
1621087892,48
1621087893,50
1621087894,47
1621087895,50
1621087896,48
1621087897,49
1621087898,49
1621087899,49
1621087900,48
1621087901,49
1621087902,49
1621087903,49
1621087904,49
1621087905,49
1621087906,49
1621087907,47
1621087908,50
1621087909,49
1621087910,49
1621087911,49
1621087912,48
1621087913,49
1621087914,49
1621087915,49
1621087916,49
1621087917,48
1621087918,48
1621087919,49
1621087920,47
1621087921,50
1621087922,49
1621087923,47
1621087924,49
1621087925,49
1621087926,50
1621087927,48
1621087928,49
1621087929,48
1621087930,49
1621087931,49
1621087932,49
1621087933,49
1621087934,48
1621087935,49
1621087936,49
1621087937,49
1621087938,48
1621087939,49
1621087940,49
1621087941,49
1621087942,49
1621087943,48
1621087944,50
1621087945,49
1621087946,48
1621087947,49
1621087948,49
1621088677,38
1621088678,49
1621088679,48
1621088701,38
1621088702,48
1621088703,49
1621088704,48
1621088705,49
1621088706,48
1621088707,49
1621088708,49
1621088709,49
1621088710,48
1621088711,49
1621088712,49
1621088713,47
1621088714,50
1621088715,49
1621088716,38
1621088717,42
1621088718,49
1621088719,49
1621088720,49
1621088721,48
1621088722,47
1621088723,49
1621088724,48
1621088725,50
1621088726,49
1621088727,48
1621088728,48
1621088729,49
1621088730,48
1621088731,49
1621088732,49
1621088733,49
1621088734,49
1621088735,48
1621088736,49
1621088737,49
1621088738,49
1621088739,48
1621088740,49
1621088741,48
1621088742,49
1621088743,49
1621088744,49
1621088745,49
1621088746,49
1621088747,49
1621088748,49
1621088749,49
1621088750,48
1621088751,50
1621088752,49
1621088753,49
1621088754,48
1621088755,49
1621088756,49
1621088757,49
1621088758,49
1621088759,50
1621088760,48
1621088761,49
1621088762,48
1621088763,49
1621088764,49
1621088765,49
1621088766,49
1621088767,50
1621088768,49
1621088769,48
1621088770,49
1621088771,47
1621088772,49
1621088773,49
1621088774,50
1621088775,49
1621088776,49
1621088777,49
1621088778,49
1621088779,48
1621088780,49
1621088781,49
1621088782,49
1621088783,49
1621088784,49
1621088785,49
1621088786,49
1621088787,48
1621088788,50
1621088789,48
1621088790,49
1621088791,49
1621088792,49
1621088793,50
1621088794,48
1621088795,49
1621088796,49
1621088797,49
1621088798,49
1621088799,49
1621088800,49
1621088801,49
1621088802,48
1621088803,46
1621088804,41
1621088805,48
1621088806,49
1621088807,40
1621088808,49
1621088809,49
1621088810,49
1621088811,50
1621088812,48
1621507441,38
1621507442,47
1621507443,48
1621507444,47
1621507445,48
1621507446,48
1621507447,47
1621507448,48
1621507449,48
1621507450,47
1621507451,48
1621507452,45
1621507453,47
1621507454,48
1621507455,48
1621507456,49
1621507457,47
1621507458,47
1621507459,45
1621507460,48
1621507461,47
1621507462,49
