t,count
1621086956,49
1621086957,49
1621086958,49
1621086959,49
1621086960,49
1621086961,49
1621086962,50
1621086963,48
1621086964,49
1621086965,49
1621086966,50
1621086967,49
1621086968,49
1621086969,49
1621086970,49
1621086971,49
1621086972,49
1621086973,49
1621086974,49
1621086975,50
1621086976,48
1621086977,49
1621086978,50
1621086979,49
1621086980,49
1621086981,48
1621086982,50
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,49
1621086988,49
1621086989,49
1621086990,49
1621086991,49
1621086992,49
1621086993,49
1621086994,49
1621086995,49
1621086996,49
1621086997,49
1621086649,12
1621086650,48
1621086651,48
1621086652,49
1621086653,50
1621086654,48
1621086655,46
1621086656,45
1621086657,49
1621086658,49
1621086659,49
1621086660,49
1621086661,48
1621086662,49
1621086663,50
1621086664,48
1621086665,49
1621086666,49
1621086667,49
1621086668,49
1621086669,49
1621086670,49
1621086671,49
1621086672,49
1621086673,49
1621086674,50
1621086675,49
1621086676,49
1621086677,49
1621086678,49
1621086679,49
1621086680,48
1621086681,49
1621086682,49
1621086683,50
1621086684,48
1621086685,50
1621086686,49
1621086687,49
1621086688,49
1621086689,49
1621086690,49
1621086691,49
1621086692,49
1621086693,49
1621086694,49
1621086695,49
1621086696,48
1621086697,50
1621086698,49
1621086699,49
1621086700,49
1621086701,48
1621086702,50
1621086703,49
1621086704,49
1621086705,48
1621086706,50
1621086707,49
1621086708,48
1621086709,49
1621086710,50
1621086711,49
1621086712,48
1621086713,49
1621086714,49
1621086715,49
1621086716,49
1621086717,49
1621086718,49
1621086719,49
1621086720,49
1621086721,49
1621086722,49
1621086723,49
1621086724,49
1621086725,49
1621086726,48
1621086727,50
1621086728,49
1621086729,48
1621086730,50
1621086731,49
1621086732,49
1621086733,48
1621086734,49
1621086735,50
1621086736,48
1621086737,50
1621086738,49
1621086833,12
1621086834,47
1621086835,50
1621086836,48
1621086837,49
1621086838,49
1621086839,49
1621086840,48
1621086841,48
1621086842,50
1621086843,49
1621086844,49
1621086845,49
1621086846,48
1621086847,50
1621086848,49
1621086849,49
1621086850,49
1621086851,48
1621086852,50
1621086853,48
1621086854,49
1621086855,49
1621086856,49
1621086857,49
1621086858,49
1621086859,49
1621086860,49
1621086861,49
1621086862,49
1621086863,49
1621086864,49
1621086865,49
1621086866,49
1621086867,49
1621086868,49
1621086869,49
1621086870,48
1621086871,50
1621086872,49
1621086873,48
1621086874,50
1621086875,49
1621086876,49
1621086877,49
1621086878,48
1621086879,50
1621086880,49
1621086881,48
1621086882,50
1621086883,49
1621086884,48
1621086885,49
1621086886,49
1621086887,50
1621086888,49
1621086889,49
1621086890,49
1621086891,49
1621086892,49
1621086893,49
1621086894,48
1621086895,49
1621086896,50
1621086897,49
1621086898,48
1621086899,50
1621086900,48
1621086901,49
1621086902,49
1621086903,49
1621086904,49
1621086905,50
1621086906,48
1621086907,50
1621086908,49
1621086909,49
1621086910,49
1621086911,49
1621086912,49
1621086913,48
1621086914,49
1621086915,50
1621086916,49
1621086917,49
1621086918,49
1621086919,49
1621086920,49
1621086921,49
1621086922,49
1621086923,50
1621086924,48
1621086925,49
1621086926,49
1621086927,49
1621086928,49
1621086929,49
1621086930,49
1621086931,49
1621086932,48
1621086933,49
1621086934,49
1621086935,49
1621086936,49
1621086937,49
1621086938,50
1621086939,48
1621086940,50
1621086941,49
1621086942,49
1621086943,49
1621086944,49
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,49
1621086950,49
1621086951,49
1621086952,49
1621086953,49
1621086954,49
1621086955,49
1621086956,49
1621086957,49
1621086958,49
1621086959,49
1621086960,49
1621086961,49
1621086962,50
1621086963,48
1621086964,49
1621086965,49
1621086966,50
1621086967,49
1621086968,49
1621086969,49
1621086970,49
1621086971,49
1621086972,49
1621086973,49
1621086974,49
1621086975,50
1621086976,48
1621086977,49
1621086978,50
1621086979,49
1621086980,49
1621086981,48
1621086982,50
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,49
1621086988,49
1621086989,49
1621086990,49
1621086991,49
1621086992,49
1621086993,49
1621086994,49
1621086995,49
1621086996,49
1621086997,49
1621086649,12
1621086650,48
1621086651,48
1621086652,49
1621086653,50
1621086654,48
1621086655,46
1621086656,45
1621086657,49
1621086658,49
1621086659,49
1621086660,49
1621086661,48
1621086662,49
1621086663,50
1621086664,48
1621086665,49
1621086666,49
1621086667,49
1621086668,49
1621086669,49
1621086670,49
1621086671,49
1621086672,49
1621086673,49
1621086674,50
1621086675,49
1621086676,49
1621086677,49
1621086678,49
1621086679,49
1621086680,48
1621086681,49
1621086682,49
1621086683,50
1621086684,48
1621086685,50
1621086686,49
1621086687,49
1621086688,49
1621086689,49
1621086690,49
1621086691,49
1621086692,49
1621086693,49
1621086694,49
1621086695,49
1621086696,48
1621086697,50
1621086698,49
1621086699,49
1621086700,49
1621086701,48
1621086702,50
1621086703,49
1621086704,49
1621086705,48
1621086706,50
1621086707,49
1621086708,48
1621086709,49
1621086710,50
1621086711,49
1621086712,48
1621086713,49
1621086714,49
1621086715,49
1621086716,49
1621086717,49
1621086718,49
1621086719,49
1621086720,49
1621086721,49
1621086722,49
1621086723,49
1621086724,49
1621086725,49
1621086726,48
1621086727,50
1621086728,49
1621086729,48
1621086730,50
1621086731,49
1621086732,49
1621086733,48
1621086734,49
1621086735,50
1621086736,48
1621086737,50
1621086738,49
1621086833,12
1621086834,47
1621086835,50
1621086836,48
1621086837,49
1621086838,49
1621086839,49
1621086840,48
1621086841,48
1621086842,50
1621086843,49
1621086844,49
1621086845,49
1621086846,48
1621086847,50
1621086848,49
1621086849,49
1621086850,49
1621086851,48
1621086852,50
1621086853,48
1621086854,49
1621086855,49
1621086856,49
1621086857,49
1621086858,49
1621086859,49
1621086860,49
1621086861,49
1621086862,49
1621086863,49
1621086864,49
1621086865,49
1621086866,49
1621086867,49
1621086868,49
1621086869,49
1621086870,48
1621086871,50
1621086872,49
1621086873,48
1621086874,50
1621086875,49
1621086876,49
1621086877,49
1621086878,48
1621086879,50
1621086880,49
1621086881,48
1621086882,50
1621086883,49
1621086884,48
1621086885,49
1621086886,49
1621086887,50
1621086888,49
1621086889,49
1621086890,49
1621086891,49
1621086892,49
1621086893,49
1621086894,48
1621086895,49
1621086896,50
1621086897,49
1621086898,48
1621086899,50
1621086900,48
1621086901,49
1621086902,49
1621086903,49
1621086904,49
1621086905,50
1621086906,48
1621086907,50
1621086908,49
1621086909,49
1621086910,49
1621086911,49
1621086912,49
1621086913,48
1621086914,49
1621086915,50
1621086916,49
1621086917,49
1621086918,49
1621086919,49
1621086920,49
1621086921,49
1621086922,49
1621086923,50
1621086924,48
1621086925,49
1621086926,49
1621086927,49
1621086928,49
1621086929,49
1621086930,49
1621086931,49
1621086932,48
1621086933,49
1621086934,49
1621086935,49
1621086936,49
1621086937,49
1621086938,50
1621086939,48
1621086940,50
1621086941,49
1621086942,49
1621086943,49
1621086944,49
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,49
1621086950,49
1621086951,49
1621086952,49
1621086953,49
1621086954,49
1621086955,49
1621086956,49
1621086957,49
1621086958,49
1621086959,49
1621086960,49
1621086961,49
1621086962,50
1621086963,48
1621086964,49
1621086965,49
1621086966,50
1621086967,49
1621086968,49
1621086969,49
1621086970,49
1621086971,49
1621086972,49
1621086973,49
1621086974,49
1621086975,50
1621086976,48
1621086977,49
1621086978,50
1621086979,49
1621086980,49
1621086981,48
1621086982,50
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,49
1621086988,49
1621086989,49
1621086990,49
1621086991,49
1621086992,49
1621086993,49
1621086994,49
1621086995,49
1621086996,49
1621086997,49
1621086649,12
1621086650,48
1621086651,48
1621086652,49
1621086653,50
1621086654,48
1621086655,46
1621086656,45
1621086657,49
1621086658,49
1621086659,49
1621086660,49
1621086661,48
1621086662,49
1621086663,50
1621086664,48
1621086665,49
1621086666,49
1621086667,49
1621086668,49
1621086669,49
1621086670,49
1621086671,49
1621086672,49
1621086673,49
1621086674,50
1621086675,49
1621086676,49
1621086677,49
1621086678,49
1621086679,49
1621086680,48
1621086681,49
1621086682,49
1621086683,50
1621086684,48
1621086685,50
1621086686,49
1621086687,49
1621086688,49
1621086689,49
1621086690,49
1621086691,49
1621086692,49
1621086693,49
1621086694,49
1621086695,49
1621086696,48
1621086697,50
1621086698,49
1621086699,49
1621086700,49
1621086701,48
1621086702,50
1621086703,49
1621086704,49
1621086705,48
1621086706,50
1621086707,49
1621086708,48
1621086709,49
1621086710,50
1621086711,49
1621086712,48
1621086713,49
1621086714,49
1621086715,49
1621086716,49
1621086717,49
1621086718,49
1621086719,49
1621086720,49
1621086721,49
1621086722,49
1621086723,49
1621086724,49
1621086725,49
1621086726,48
1621086727,50
1621086728,49
1621086729,48
1621086730,50
1621086731,49
1621086732,49
1621086733,48
1621086734,49
1621086735,50
1621086736,48
1621086737,50
1621086738,49
1621086833,12
1621086834,47
1621086835,50
1621086836,48
1621086837,49
1621086838,49
1621086839,49
1621086840,48
1621086841,48
1621086842,50
1621086843,49
1621086844,49
1621086845,49
1621086846,48
1621086847,50
1621086848,49
1621086849,49
1621086850,49
1621086851,48
1621086852,50
1621086853,48
1621086854,49
1621086855,49
1621086856,49
1621086857,49
1621086858,49
1621086859,49
1621086860,49
1621086861,49
1621086862,49
1621086863,49
1621086864,49
1621086865,49
1621086866,49
1621086867,49
1621086868,49
1621086869,49
1621086870,48
1621086871,50
1621086872,49
1621086873,48
1621086874,50
1621086875,49
1621086876,49
1621086877,49
1621086878,48
1621086879,50
1621086880,49
1621086881,48
1621086882,50
1621086883,49
1621086884,48
1621086885,49
1621086886,49
1621086887,50
1621086888,49
1621086889,49
1621086890,49
1621086891,49
1621086892,49
1621086893,49
1621086894,48
1621086895,49
1621086896,50
1621086897,49
1621086898,48
1621086899,50
1621086900,48
1621086901,49
1621086902,49
1621086903,49
1621086904,49
1621086905,50
1621086906,48
1621086907,50
1621086908,49
1621086909,49
1621086910,49
1621086911,49
1621086912,49
1621086913,48
1621086914,49
1621086915,50
1621086916,49
1621086917,49
1621086918,49
1621086919,49
1621086920,49
1621086921,49
1621086922,49
1621086923,50
1621086924,48
1621086925,49
1621086926,49
1621086927,49
1621086928,49
1621086929,49
1621086930,49
1621086931,49
1621086932,48
1621086933,49
1621086934,49
1621086935,49
1621086936,49
1621086937,49
1621086938,50
1621086939,48
1621086940,50
1621086941,49
1621086942,49
1621086943,49
1621086944,49
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,49
1621086950,49
1621086951,49
1621086952,49
1621086953,49
1621086954,49
1621086955,49
1621086956,49
1621086957,49
1621086958,49
1621086959,49
1621086960,49
1621086961,49
1621086962,50
1621086963,48
1621086964,49
1621086965,49
1621086966,50
1621086967,49
1621086968,49
1621086969,49
1621086970,49
1621086971,49
1621086972,49
1621086973,49
1621086974,49
1621086975,50
1621086976,48
1621086977,49
1621086978,50
1621086979,49
1621086980,49
1621086981,48
1621086982,50
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,49
1621086988,49
1621086989,49
1621086990,49
1621086991,49
1621086992,49
1621086993,49
1621086994,49
1621086995,49
1621086996,49
1621086997,49
1621086649,12
1621086650,48
1621086651,48
1621086652,49
1621086653,50
1621086654,48
1621086655,46
1621086656,45
1621086657,49
1621086658,49
1621086659,49
1621086660,49
1621086661,48
1621086662,49
1621086663,50
1621086664,48
1621086665,49
1621086666,49
1621086667,49
1621086668,49
1621086669,49
1621086670,49
1621086671,49
1621086672,49
1621086673,49
1621086674,50
1621086675,49
1621086676,49
1621086677,49
1621086678,49
1621086679,49
1621086680,48
1621086681,49
1621086682,49
1621086683,50
1621086684,48
1621086685,50
1621086686,49
1621086687,49
1621086688,49
1621086689,49
1621086690,49
1621086691,49
1621086692,49
1621086693,49
1621086694,49
1621086695,49
1621086696,48
1621086697,50
1621086698,49
1621086699,49
1621086700,49
1621086701,48
1621086702,50
1621086703,49
1621086704,49
1621086705,48
1621086706,50
1621086707,49
1621086708,48
1621086709,49
1621086710,50
1621086711,49
1621086712,48
1621086713,49
1621086714,49
1621086715,49
1621086716,49
1621086717,49
1621086718,49
1621086719,49
1621086720,49
1621086721,49
1621086722,49
1621086723,49
1621086724,49
1621086725,49
1621086726,48
1621086727,50
1621086728,49
1621086729,48
1621086730,50
1621086731,49
1621086732,49
1621086733,48
1621086734,49
1621086735,50
1621086736,48
1621086737,50
1621086738,49
1621086833,12
1621086834,47
1621086835,50
1621086836,48
1621086837,49
1621086838,49
1621086839,49
1621086840,48
1621086841,48
1621086842,50
1621086843,49
1621086844,49
1621086845,49
1621086846,48
1621086847,50
1621086848,49
1621086849,49
1621086850,49
1621086851,48
1621086852,50
1621086853,48
1621086854,49
1621086855,49
1621086856,49
1621086857,49
1621086858,49
1621086859,49
1621086860,49
1621086861,49
1621086862,49
1621086863,49
1621086864,49
1621086865,49
1621086866,49
1621086867,49
1621086868,49
1621086869,49
1621086870,48
1621086871,50
1621086872,49
1621086873,48
1621086874,50
1621086875,49
1621086876,49
1621086877,49
1621086878,48
1621086879,50
1621086880,49
1621086881,48
1621086882,50
1621086883,49
1621086884,48
1621086885,49
1621086886,49
1621086887,50
1621086888,49
1621086889,49
1621086890,49
1621086891,49
1621086892,49
1621086893,49
1621086894,48
1621086895,49
1621086896,50
1621086897,49
1621086898,48
1621086899,50
1621086900,48
1621086901,49
1621086902,49
1621086903,49
1621086904,49
1621086905,50
1621086906,48
1621086907,50
1621086908,49
1621086909,49
1621086910,49
1621086911,49
1621086912,49
1621086913,48
1621086914,49
1621086915,50
1621086916,49
1621086917,49
1621086918,49
1621086919,49
1621086920,49
1621086921,49
1621086922,49
1621086923,50
1621086924,48
1621086925,49
1621086926,49
1621086927,49
1621086928,49
1621086929,49
1621086930,49
1621086931,49
1621086932,48
1621086933,49
1621086934,49
1621086935,49
1621086936,49
1621086937,49
1621086938,50
1621086939,48
1621086940,50
1621086941,49
1621086942,49
1621086943,49
1621086944,49
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,49
1621086950,49
1621086951,49
1621086952,49
1621086953,49
1621086954,49
1621086955,49
1621086956,49
1621086957,49
1621086958,49
1621086959,49
1621086960,49
1621086961,49
1621086962,50
1621086963,48
1621086964,49
1621086965,49
1621086966,50
1621086967,49
1621086968,49
1621086969,49
1621086970,49
1621086971,49
1621086972,49
1621086973,49
1621086974,49
1621086975,50
1621086976,48
1621086977,49
1621086978,50
1621086979,49
1621086980,49
1621086981,48
1621086982,50
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,49
1621086988,49
1621086989,49
1621086990,49
1621086991,49
1621086992,49
1621086993,49
1621086994,49
1621086995,49
1621086996,49
1621086997,49
1621086649,12
1621086650,48
1621086651,48
1621086652,49
1621086653,50
1621086654,48
1621086655,46
1621086656,45
1621086657,49
1621086658,49
1621086659,49
1621086660,49
1621086661,48
1621086662,49
1621086663,50
1621086664,48
1621086665,49
1621086666,49
1621086667,49
1621086668,49
1621086669,49
1621086670,49
1621086671,49
1621086672,49
1621086673,49
1621086674,50
1621086675,49
1621086676,49
1621086677,49
1621086678,49
1621086679,49
1621086680,48
1621086681,49
1621086682,49
1621086683,50
1621086684,48
1621086685,50
1621086686,49
1621086687,49
1621086688,49
1621086689,49
1621086690,49
1621086691,49
1621086692,49
1621086693,49
1621086694,49
1621086695,49
1621086696,48
1621086697,50
1621086698,49
1621086699,49
1621086700,49
1621086701,48
1621086702,50
1621086703,49
1621086704,49
1621086705,48
1621086706,50
1621086707,49
1621086708,48
1621086709,49
1621086710,50
1621086711,49
1621086712,48
1621086713,49
1621086714,49
1621086715,49
1621086716,49
1621086717,49
1621086718,49
1621086719,49
1621086720,49
1621086721,49
1621086722,49
1621086723,49
1621086724,49
1621086725,49
1621086726,48
1621086727,50
1621086728,49
1621086729,48
1621086730,50
1621086731,49
1621086732,49
1621086733,48
1621086734,49
1621086735,50
1621086736,48
1621086737,50
1621086738,49
1621086833,12
1621086834,47
1621086835,50
1621086836,48
1621086837,49
1621086838,49
1621086839,49
1621086840,48
1621086841,48
1621086842,50
1621086843,49
1621086844,49
1621086845,49
1621086846,48
1621086847,50
1621086848,49
1621086849,49
1621086850,49
1621086851,48
1621086852,50
1621086853,48
1621086854,49
1621086855,49
1621086856,49
1621086857,49
1621086858,49
1621086859,49
1621086860,49
1621086861,49
1621086862,49
1621086863,49
1621086864,49
1621086865,49
1621086866,49
1621086867,49
1621086868,49
1621086869,49
1621086870,48
1621086871,50
1621086872,49
1621086873,48
1621086874,50
1621086875,49
1621086876,49
1621086877,49
1621086878,48
1621086879,50
1621086880,49
1621086881,48
1621086882,50
1621086883,49
1621086884,48
1621086885,49
1621086886,49
1621086887,50
1621086888,49
1621086889,49
1621086890,49
1621086891,49
1621086892,49
1621086893,49
1621086894,48
1621086895,49
1621086896,50
1621086897,49
1621086898,48
1621086899,50
1621086900,48
1621086901,49
1621086902,49
1621086903,49
1621086904,49
1621086905,50
1621086906,48
1621086907,50
1621086908,49
1621086909,49
1621086910,49
1621086911,49
1621086912,49
1621086913,48
1621086914,49
1621086915,50
1621086916,49
1621086917,49
1621086918,49
1621086919,49
1621086920,49
1621086921,49
1621086922,49
1621086923,50
1621086924,48
1621086925,49
1621086926,49
1621086927,49
1621086928,49
1621086929,49
1621086930,49
1621086931,49
1621086932,48
1621086933,49
1621086934,49
1621086935,49
1621086936,49
1621086937,49
1621086938,50
1621086939,48
1621086940,50
1621086941,49
1621086942,49
1621086943,49
1621086944,49
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,49
1621086950,49
1621086951,49
1621086952,49
1621086953,49
1621086954,49
1621086955,49
1621086956,49
1621086957,49
1621086958,49
1621086959,49
1621086960,49
1621086961,49
1621086962,50
1621086963,48
1621086964,49
1621086965,49
1621086966,50
1621086967,49
1621086968,49
1621086969,49
1621086970,49
1621086971,49
1621086972,49
1621086973,49
1621086974,49
1621086975,50
1621086976,48
1621086977,49
1621086978,50
1621086979,49
1621086980,49
1621086981,48
1621086982,50
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,49
1621086988,49
1621086989,49
1621086990,49
1621086991,49
1621086992,49
1621086993,49
1621086994,49
1621086995,49
1621086996,49
1621086997,49
1621086649,12
1621086650,48
1621086651,48
1621086652,49
1621086653,50
1621086654,48
1621086655,46
1621086656,45
1621086657,49
1621086658,49
1621086659,49
1621086660,49
1621086661,48
1621086662,49
1621086663,50
1621086664,48
1621086665,49
1621086666,49
1621086667,49
1621086668,49
1621086669,49
1621086670,49
1621086671,49
1621086672,49
1621086673,49
1621086674,50
1621086675,49
1621086676,49
1621086677,49
1621086678,49
1621086679,49
1621086680,48
1621086681,49
1621086682,49
1621086683,50
1621086684,48
1621086685,50
1621086686,49
1621086687,49
1621086688,49
1621086689,49
1621086690,49
1621086691,49
1621086692,49
1621086693,49
1621086694,49
1621086695,49
1621086696,48
1621086697,50
1621086698,49
1621086699,49
1621086700,49
1621086701,48
1621086702,50
1621086703,49
1621086704,49
1621086705,48
1621086706,50
1621086707,49
1621086708,48
1621086709,49
1621086710,50
1621086711,49
1621086712,48
1621086713,49
1621086714,49
1621086715,49
1621086716,49
1621086717,49
1621086718,49
1621086719,49
1621086720,49
1621086721,49
1621086722,49
1621086723,49
1621086724,49
1621086725,49
1621086726,48
1621086727,50
1621086728,49
1621086729,48
1621086730,50
1621086731,49
1621086732,49
1621086733,48
1621086734,49
1621086735,50
1621086736,48
1621086737,50
1621086738,49
1621086833,12
1621086834,47
1621086835,50
1621086836,48
1621086837,49
1621086838,49
1621086839,49
1621086840,48
1621086841,48
1621086842,50
1621086843,49
1621086844,49
1621086845,49
1621086846,48
1621086847,50
1621086848,49
1621086849,49
1621086850,49
1621086851,48
1621086852,50
1621086853,48
1621086854,49
1621086855,49
1621086856,49
1621086857,49
1621086858,49
1621086859,49
1621086860,49
1621086861,49
1621086862,49
1621086863,49
1621086864,49
1621086865,49
1621086866,49
1621086867,49
1621086868,49
1621086869,49
1621086870,48
1621086871,50
1621086872,49
1621086873,48
1621086874,50
1621086875,49
1621086876,49
1621086877,49
1621086878,48
1621086879,50
1621086880,49
1621086881,48
1621086882,50
1621086883,49
1621086884,48
1621086885,49
1621086886,49
1621086887,50
1621086888,49
1621086889,49
1621086890,49
1621086891,49
1621086892,49
1621086893,49
1621086894,48
1621086895,49
1621086896,50
1621086897,49
1621086898,48
1621086899,50
1621086900,48
1621086901,49
1621086902,49
1621086903,49
1621086904,49
1621086905,50
1621086906,48
1621086907,50
1621086908,49
1621086909,49
1621086910,49
1621086911,49
1621086912,49
1621086913,48
1621086914,49
1621086915,50
1621086916,49
1621086917,49
1621086918,49
1621086919,49
1621086920,49
1621086921,49
1621086922,49
1621086923,50
1621086924,48
1621086925,49
1621086926,49
1621086927,49
1621086928,49
1621086929,49
1621086930,49
1621086931,49
1621086932,48
1621086933,49
1621086934,49
1621086935,49
1621086936,49
1621086937,49
1621086938,50
1621086939,48
1621086940,50
1621086941,49
1621086942,49
1621086943,49
1621086944,49
1621086945,49
1621086946,49
1621086947,49
1621086948,49
1621086949,49
1621086950,49
1621086951,49
1621086952,49
1621086953,49
1621086954,49
1621086955,49
1621086956,49
1621086957,49
1621086958,49
1621086959,49
1621086960,49
1621086961,49
1621086962,50
1621086963,48
1621086964,49
1621086965,49
1621086966,50
1621086967,49
1621086968,49
1621086969,49
1621086970,49
1621086971,49
1621086972,49
1621086973,49
1621086974,49
1621086975,50
1621086976,48
1621086977,49
1621086978,50
1621086979,49
1621086980,49
1621086981,48
1621086982,50
1621086983,49
1621086984,49
1621086985,49
1621086986,49
1621086987,49
1621086988,49
1621086989,49
1621086990,49
1621086991,49
1621086992,49
1621086993,49
1621086994,49
1621086995,49
1621086996,49
1621086997,49
1621087456,14
1621087457,48
1621087458,49
1621087459,40
1621087460,45
1621087461,49
1621087462,47
1621087463,49
1621087464,47
1621087465,48
1621087466,49
1621087467,48
1621087468,49
1621087469,48
1621087470,49
1621087471,48
1621087472,49
1621087473,47
1621087474,49
1621087475,49
1621087476,47
1621087477,49
1621087478,49
1621087479,49
1621087480,49
1621087481,48
1621087482,49
1621087483,49
1621087484,49
1621087485,49
1621087486,49
1621087487,48
1621087488,49
1621087489,49
1621087490,49
1621087491,48
1621087492,50
1621087493,49
1621087494,48
1621087495,50
1621087496,49
1621087497,49
1621087498,48
1621087499,48
1621087500,49
1621087501,50
1621087502,49
1621087503,49
1621087504,49
1621087505,48
1621087506,49
1621087507,49
1621087508,49
1621087509,49
1621087510,49
1621087511,49
1621087512,49
1621087513,49
1621087514,49
1621087515,50
1621087516,49
1621087517,49
1621087518,47
1621087519,49
1621087520,49
1621087521,49
1621087522,49
1621087523,49
1621087524,49
1621087525,49
1621087526,49
1621087527,49
1621087528,49
1621087529,48
1621087530,49
1621087531,49
1621087532,48
1621087533,50
1621087534,49
1621087535,49
1621087536,50
1621087537,48
1621087538,50
1621087539,49
1621087540,49
1621087541,49
1621087542,49
1621087543,49
1621087544,49
1621087545,49
1621087546,49
1621087547,49
1621087548,49
1621087549,49
1621087550,47
1621087551,49
1621087552,49
1621087553,49
1621087554,48
1621087555,50
1621087556,49
1621087557,49
1621087558,48
1621087559,50
1621087560,49
1621087561,49
1621087562,49
1621087563,49
1621087564,49
1621087565,49
1621087566,49
1621087567,49
1621087568,48
1621087569,48
1621087570,50
1621087571,48
1621087572,49
1621087573,49
1621087574,49
1621087575,48
1621087576,50
1621087577,49
1621087578,49
1621087579,49
1621087580,49
1621087581,49
1621087582,49
1621087583,50
1621087584,49
1621087585,49
1621087586,49
1621087587,49
1621087588,49
1621087589,48
1621087590,49
1621087591,49
1621087592,49
1621087593,49
1621087594,49
1621087595,50
1621087596,48
1621087597,49
1621087598,50
1621087599,49
1621087600,49
1621087601,49
1621087602,49
1621087603,49
1621087807,9
1621087808,47
1621087809,48
1621087810,49
1621087811,42
1621087812,35
1621087813,48
1621087814,50
1621087815,48
1621087816,47
1621087817,48
1621087818,48
1621087819,49
1621087820,48
1621087821,48
1621087822,50
1621087823,46
1621087824,49
1621087825,50
1621087826,46
1621087827,49
1621087828,48
1621087829,48
1621087830,49
1621087831,49
1621087832,48
1621087833,49
1621087834,49
1621087835,49
1621087836,49
1621087837,49
1621087838,48
1621087839,49
1621087840,49
1621087841,49
1621087842,48
1621087843,50
1621087844,48
1621087845,50
1621087846,49
1621087847,49
1621087848,49
1621087849,49
1621087850,49
1621087851,48
1621087852,49
1621087853,49
1621087854,49
1621087855,50
1621087856,48
1621087857,49
1621087858,48
1621087859,50
1621087860,48
1621087861,49
1621087862,49
1621087863,49
1621087864,49
1621087865,49
1621087866,49
1621087867,49
1621087868,49
1621087869,49
1621087870,50
1621087871,49
1621087872,47
1621087873,49
1621087874,49
1621087875,49
1621087876,49
1621087877,49
1621087878,49
1621087879,50
1621087880,48
1621087881,49
1621087882,49
1621087883,50
1621087884,48
1621087885,48
1621087886,49
1621087887,50
1621087888,48
1621087889,49
1621087890,49
1621087891,50
1621087892,48
1621087893,49
1621087894,49
1621087895,50
1621087896,49
1621087897,49
1621087898,49
1621087899,49
1621087900,49
1621087901,49
1621087902,48
1621087903,50
1621087904,49
1621087905,49
1621087906,49
1621087907,48
1621087908,49
1621087909,49
1621087910,48
1621087911,50
1621087912,48
1621087913,50
1621087914,49
1621087915,49
1621087916,49
1621087917,49
1621087918,49
1621087919,48
1621087920,49
1621087921,49
1621087922,49
1621087923,48
1621087924,48
1621087925,49
1621087926,50
1621087927,49
1621087928,49
1621087929,49
1621087930,49
1621087931,49
1621087932,50
1621087933,49
1621087934,49
1621087935,48
1621087936,50
1621087937,48
1621087938,49
1621087939,49
1621087940,49
1621087941,49
1621087942,49
1621087943,50
1621087944,49
1621087945,49
1621087946,48
1621087947,50
1621087948,49
1621088677,13
1621088678,48
1621088679,49
1621088701,11
1621088702,49
1621088703,48
1621088704,48
1621088705,49
1621088706,49
1621088707,49
1621088708,48
1621088709,49
1621088710,50
1621088711,48
1621088712,49
1621088713,48
1621088714,50
1621088715,49
1621088716,39
1621088717,43
1621088718,48
1621088719,49
1621088720,49
1621088721,49
1621088722,49
1621088723,48
1621088724,48
1621088725,50
1621088726,49
1621088727,49
1621088728,48
1621088729,49
1621088730,49
1621088731,49
1621088732,49
1621088733,49
1621088734,49
1621088735,49
1621088736,49
1621088737,49
1621088738,49
1621088739,49
1621088740,49
1621088741,49
1621088742,49
1621088743,49
1621088744,49
1621088745,49
1621088746,49
1621088747,49
1621088748,49
1621088749,50
1621088750,49
1621088751,49
1621088752,49
1621088753,49
1621088754,48
1621088755,49
1621088756,50
1621088757,49
1621088758,48
1621088759,50
1621088760,48
1621088761,50
1621088762,49
1621088763,49
1621088764,48
1621088765,50
1621088766,49
1621088767,49
1621088768,49
1621088769,48
1621088770,48
1621088771,49
1621088772,49
1621088773,50
1621088774,49
1621088775,49
1621088776,49
1621088777,49
1621088778,49
1621088779,49
1621088780,49
1621088781,49
1621088782,50
1621088783,48
1621088784,49
1621088785,49
1621088786,49
1621088787,49
1621088788,49
1621088789,49
1621088790,50
1621088791,48
1621088792,49
1621088793,50
1621088794,48
1621088795,50
1621088796,49
1621088797,49
1621088798,49
1621088799,49
1621088800,49
1621088801,49
1621088802,49
1621088803,46
1621088804,41
1621088805,49
1621088806,49
1621088807,40
1621088808,49
1621088809,49
1621088810,50
1621088811,49
1621088812,49
1621507441,17
1621507442,46
1621507443,47
1621507444,47
1621507445,48
1621507446,49
1621507447,48
1621507448,48
1621507449,48
1621507450,48
1621507451,47
1621507452,46
1621507453,48
1621507454,49
1621507455,48
1621507456,48
1621507457,48
1621507458,48
1621507459,44
1621507460,49
1621507461,48
1621507462,49
